street_num,street_name,zip,emissions,property_type,system_size,cost,cost_reduced,break_even,energy_production,savings,emissions_reduction,trees
221,MC DONALD AVENUE,11218,1413956.76,Multifamily Housing,121.33,697648,194506,7,142519,29929,98125,262
10,OCEAN PARKWAY,11218,790291.07,Multifamily Housing,93.52,537740,140537,7,108708,22829,74846,200
31,OCEAN PARKWAY,11218,1551172.48,Multifamily Housing,72.76,436560,106389,7,82796,17387,57005,152
71,OCEAN PARKWAY,11218,938706.27,Multifamily Housing,65.53,393180,91748,6,76974,16165,52997,141
100,OCEAN PARKWAY,11218,1929044.79,Multifamily Housing,93.69,538718,140867,7,108906,22870,74982,200
101,OCEAN PARKWAY,11218,734183.42,Multifamily Housing,62.78,376680,86180,6,74512,15648,51302,137
120,OCEAN PARKWAY,11218,540815.97,Multifamily Housing,40.56,243360,48915,6,48140,10109,33144,88
125,OCEAN PARKWAY,11218,939257.42,Multifamily Housing,69.41,416460,99605,7,77285,16230,53211,142
135,OCEAN PARKWAY,11218,3862410.65,Multifamily Housing,134.33,772398,219734,7,157789,33136,108639,290
160,OCEAN PARKWAY,11218,738217.88,Multifamily Housing,26.95,175175,37050,7,30667,6440,21115,56
178,OCEAN PARKWAY,11218,262724.88,Multifamily Housing,46.24,277440,55765,6,53184,11169,36617,98
205,OCEAN PARKWAY,11218,574326.24,Multifamily Housing,37.2,241800,51141,6,43241,9081,29772,79
225,OCEAN PARKWAY,11218,578779.58,Multifamily Housing,47.71,286260,57538,6,56626,11891,38987,104
240,OCEAN PARKWAY,11218,658035.76,Multifamily Housing,30.91,200915,42494,7,35552,7466,24478,65
250,OCEAN PARKWAY,11218,790687.9,Multifamily Housing,43.14,258840,52027,6,50674,10642,34889,93
260,OCEAN PARKWAY,11218,1100084.64,Multifamily Housing,55.11,330660,70648,6,64734,13594,44570,119
269,OCEAN PARKWAY,11218,388674.97,Multifamily Housing,29.62,192530,40720,6,34430,7230,23706,63
279,OCEAN PARKWAY,11218,949134.13,Multifamily Housing,64.33,385980,89318,7,74777,15703,51485,137
280,OCEAN PARKWAY,11218,1159697.64,Multifamily Housing,82.58,474835,119307,7,95991,20158,66091,176
300,OCEAN PARKWAY,11218,1018160.86,Multifamily Housing,66.99,401940,94705,7,78689,16525,54178,145
305,OCEAN PARKWAY,11218,610305.68,Multifamily Housing,37.63,244595,51732,6,44202,9282,30433,81
315,OCEAN PARKWAY,11218,799682.76,Multifamily Housing,62.6,375600,85815,6,73532,15442,50627,135
320,OCEAN PARKWAY,11218,906298.31,Multifamily Housing,34.62,225030,47594,6,40666,8540,27999,75
330,OCEAN PARKWAY,11218,609004.95,Multifamily Housing,29.28,190320,40253,7,33677,7072,23187,62
340,OCEAN PARKWAY,11218,804753.39,Multifamily Housing,71.56,429360,103959,7,83182,17468,57271,153
370,OCEAN PARKWAY,11218,1810127.45,Multifamily Housing,97.68,561660,148610,7,111153,23342,76530,204
387,OCEAN PARKWAY,11218,660064.01,Multifamily Housing,36.25,235625,49835,6,42137,8849,29012,77
399,OCEAN PARKWAY,11218,890425.03,Multifamily Housing,49.6,297600,59818,6,58262,12235,40114,107
415,OCEAN PARKWAY,11218,648599.97,Multifamily Housing,34.96,227240,48061,7,39782,8354,27390,73
430,OCEAN PARKWAY,11218,1042610.13,Multifamily Housing,61.23,367380,83041,6,71174,14947,49004,131
435,OCEAN PARKWAY,11218,676400.27,Multifamily Housing,42.54,255240,51303,6,47887,10056,32971,88
438,OCEAN PARKWAY,11218,458892.2,Multifamily Housing,38.32,249080,52680,6,44543,9354,30668,82
450,OCEAN PARKWAY,11218,765312.7,Multifamily Housing,52.44,314640,65241,6,62240,13070,42852,114
455,OCEAN PARKWAY,11218,731030.81,Multifamily Housing,9.83,73725,16831,8,11186,2349,7702,21
465,OCEAN PARKWAY,11218,276173.08,Multifamily Housing,62.26,373560,85127,6,71609,15038,49303,132
470,OCEAN PARKWAY,11218,151589.85,Multifamily Housing,36.08,234520,49601,7,41057,8622,28268,75
514,OCEAN PARKWAY,11218,810926.34,Multifamily Housing,48.39,290340,58358,6,57433,12061,39543,106
525,OCEAN PARKWAY,11218,843863.4,Multifamily Housing,50.2,301200,60705,6,59581,12512,41022,109
540,OCEAN PARKWAY,11218,1509174.41,Multifamily Housing,93.17,535728,139858,7,109441,22983,75351,201
545,OCEAN PARKWAY,11218,1792666.84,Multifamily Housing,61.74,370440,84074,6,72522,15230,49932,133
602,OCEAN PARKWAY,11218,1126584.21,Multifamily Housing,41.25,247500,49748,6,47949,10069,33013,88
135,PROSPECT PARK SW,11218,619587.14,Multifamily Housing,103.16,593170,159245,7,121176,25447,83430,223
180,PROSPECT PARK SW,11218,541719.87,Multifamily Housing,42.97,257820,51822,6,50474,10600,34752,93
166,SEELEY STREET,11218,680589.05,Multifamily Housing,35.13,228345,48295,7,40405,8485,27819,74
10,STRATFORD ROAD,11218,358493.68,Multifamily Housing,27.56,179140,37888,7,31361,6586,21592,58
415,STRATFORD ROAD,11218,1057557.47,Multifamily Housing,56.4,338400,73260,6,65560,13768,45138,120
470,STRATFORD ROAD,11218,716590.54,Multifamily Housing,40.64,243840,49012,6,46743,9816,32183,86
40,TEHAMA STREET,11218,894393.35,Multifamily Housing,41.85,251100,50471,6,49159,10323,33846,90
39,TURNER PLACE,11218,817341.79,Multifamily Housing,37.77,245505,51924,6,43904,9220,30228,81
60,TURNER PLACE,11218,1353726.47,Multifamily Housing,70.7,424200,102218,7,82182,17258,56583,151
651,VANDERBILT STREET,11218,488412.1,Multifamily Housing,134.33,772398,219734,7,159433,33481,109770,293
50,WESTMINSTER ROAD,11218,47950.54,Multifamily Housing,37.8,245700,51966,6,44401,9324,30571,82
405,WESTMINSTER ROAD,11218,1683163.23,Multifamily Housing,119.95,689713,191828,7,142366,29897,98020,262
4723,10 AVENUE,11219,5162256.14,Other,208.39,1146145,345874,8,242233,50869,166779,445
4801,10 AVENUE,11219,22060379.88,Hospital (General Medical and Surgical),170.59,980893,290101,8,202469,42519,139401,372
4915,10 AVENUE,11219,7185636.74,Hospital (General Medical and Surgical),103.25,593688,159420,7,120018,25204,82633,220
4802,10 AVENUE,11219,3592344.37,Office,108.41,623358,169433,7,122037,25628,84023,224
4520,12 AVENUE,11219,566103,Multifamily Housing,32.03,208195,44033,6,37624,7901,25904,69
4611,12 AVENUE,11219,736718.74,Multifamily Housing,43.74,262440,52750,6,50844,10677,35006,93
4711,12 AVENUE,11219,692075.13,Multifamily Housing,49.86,299160,60131,6,58568,12299,40324,108
4600,14 AVENUE,11219,497054.22,Multifamily Housing,40.04,240240,48288,6,47523,9980,32719,87
4800,14 AVENUE,11219,155249.52,Multifamily Housing,40.64,243840,49012,6,48235,10129,33210,89
4812,14 AVENUE,11219,999090.88,Multifamily Housing,49.34,296040,59504,6,57957,12171,39904,106
5000,14 AVENUE,11219,534444.62,K-12 School,41.32,247920,49832,6,46008,9662,31677,85
5001,14 AVENUE,11219,738835.18,Multifamily Housing,39.35,255775,54096,6,46222,9707,31824,85
5301,14 AVENUE,11219,1206810.42,K-12 School,90.42,519915,134521,7,103998,21840,71603,191
5502,14 AVENUE,11219,645667.83,Multifamily Housing,72.59,435540,106045,7,86155,18093,59318,158
5601,14 AVENUE,11219,646924.46,Multifamily Housing,43.66,261960,52654,6,51285,10770,35310,94
4701,15 AVENUE,11219,673820.86,Multifamily Housing,52.01,312060,64370,6,61729,12963,42501,113
4910,15 AVENUE,11219,277914.73,Multifamily Housing,73.97,443820,108839,7,86888,18247,59823,160
5000,15 AVENUE,11219,285234.07,Multifamily Housing,57.09,342540,74657,6,67060,14083,46171,123
5001,15 AVENUE,11219,825895.73,Multifamily Housing,37.54,244010,51608,6,44096,9260,30360,81
5100,15 AVENUE,11219,959804.5,Multifamily Housing,86.71,498583,127322,7,102914,21612,70857,189
5201,15 AVENUE,11219,883700.93,Multifamily Housing,56.83,340980,74131,6,67450,14165,46440,124
5501,15 AVENUE,11219,670844.62,Multifamily Housing,36.94,240110,50783,6,43391,9112,29875,80
5512,15 AVENUE,11219,617073.87,Multifamily Housing,39.7,258050,54578,6,46633,9793,32107,86
5619,15 AVENUE,11219,512244.07,Multifamily Housing,39.18,254670,53863,6,46981,9866,32347,86
5624,15 AVENUE,11219,603493.4,Multifamily Housing,33.76,219440,46412,7,38830,8154,26734,71
5715,15 AVENUE,11219,724461.04,Multifamily Housing,46.93,281580,56598,6,55700,11697,38350,102
6201,15 AVENUE,11219,1960813.4,Office,190.05,1092788,327866,8,225566,47369,155303,414
970,41 STREET,11219,705148.55,Multifamily Housing,38.66,251290,53148,6,46831,9834,32243,86
920,48 STREET,11219,4670470.97,Medical Office,18.77,131390,28971,8,20900,4389,14390,38
1347,48 STREET,11219,606623.96,Multifamily Housing,33.24,216060,45697,6,39045,8199,26883,72
1360,48 STREET,11219,559731.64,Multifamily Housing,44.69,268140,53896,6,53588,11254,36896,98
1442,48 STREET,11219,152515.79,Multifamily Housing,33.93,220545,46645,6,39856,8370,27441,73
1521,48 STREET,11219,786256.61,Education,77.5,465000,115988,7,88190,18520,60719,162
926,49 STREET,11219,1130177.74,Multifamily Housing,31.69,205985,43566,6,37224,7817,25629,68
984,49 STREET,11219,1145808.51,Multifamily Housing,48.31,289860,58262,6,56747,11917,39070,104
1455,49 STREET,11219,20458.9,Multifamily Housing,33.67,218855,46288,6,39550,8306,27230,73
1528,49 STREET,11219,1047460.3,Multifamily Housing,41.25,247500,49748,6,47949,10069,33013,88
1042,50 STREET,11219,504946.76,Multifamily Housing,29.45,191425,40486,6,34233,7189,23569,63
1329,50 STREET,11219,648247.24,Multifamily Housing,36.6,237900,50316,6,42992,9028,29600,79
1037,51 STREET,11219,499523.39,Multifamily Housing,23.33,151645,32073,7,26263,5515,18082,48
1320,51 STREET,11219,828607.41,Multifamily Housing,60.03,360180,80611,6,69045,14499,47538,127
1347,51 STREET,11219,1158066.22,Multifamily Housing,40.04,240240,48288,6,47033,9877,32382,86
1364,51 STREET,11219,1399516.49,Multifamily Housing,46.84,281040,56489,6,55593,11675,38276,102
1425,51 STREET,11219,341650.37,Multifamily Housing,33.41,217165,45930,6,39245,8241,27020,72
1451,52 STREET,11219,489029.39,Multifamily Housing,50.29,301740,60887,6,59073,12405,40672,109
920,53 STREET,11219,778364.06,Multifamily Housing,45.64,273840,55042,6,54169,11375,37296,100
1440,54 STREET,11219,638128.02,Multifamily Housing,55.37,332220,71174,6,65717,13801,45247,121
1462,62 STREET,11219,137281.85,Multifamily Housing,170.59,980893,290101,8,204556,42957,140838,376
4112,FT HAMILTON PARKWAY,11219,614847.2,Multifamily Housing,34.57,224705,47525,7,39761,8350,27376,73
5301,1 AVENUE,11220,68387.39,Warehouse (Unrefrigerated),330.58,1818190,572689,13,388313,60000,267355,713
5706,1 AVENUE,11220,835838.57,Warehouse (Unrefrigerated),318.15,1749825,549616,8,377605,79297,259983,694
5605,2 AVENUE,11220,804114.05,Multifamily Housing,35.65,231725,49010,6,42312,8886,29132,78
5801,2 AVENUE,11220,1313602.34,Warehouse (Unrefrigerated),858.1,4719550,1691619,25+,1028958,60000,708443,1890
6301,2 AVENUE,11220,205647.2,Self-Storage,90.07,517903,133842,7,101392,21292,69809,186
4502,4 AVENUE,11220,1151187.79,Multifamily Housing,99.1,569825,151366,7,115194,24191,79312,212
405,44 STREET,11220,736277.82,Multifamily Housing,36.94,240110,50783,6,43391,9112,29875,80
702,44 STREET,11220,425448.07,Multifamily Housing,38.41,249665,52804,6,45588,9573,31388,84
201,46 STREET,11220,8311.43,Warehouse (Unrefrigerated),77.5,465000,115988,7,91983,19316,63331,169
864,49 STREET,11220,1113775.35,Multifamily Housing,50.55,303300,61414,6,59378,12469,40882,109
701,64 STREET,11220,1603488.17,Office,213.81,1175955,355935,7,258998,54390,178322,476
260,65 STREET,11220,4825015.02,Multifamily Housing,337.13,1854215,584848,13,371256,60000,255612,682
350,65 STREET,11220,4324543.64,Multifamily Housing,287.01,1578555,491812,9,319574,60000,220029,587
880,68 STREET,11220,627523.78,Multifamily Housing,53.48,320880,67347,6,64129,13467,44153,118
6300,8 AVENUE,11220,1898069.84,Hospital (General Medical and Surgical),139.76,803620,230272,7,164168,34475,113030,302
4600,9 AVENUE,11220,1742886.46,Multifamily Housing,61.21,367260,83000,6,70402,14784,48472,129
5313,9 AVENUE,11220,935575.7,Multifamily Housing,65.19,391140,91060,6,78968,16583,54370,145
877,BAY RIDGE AVENUE,11220,577544.99,Multifamily Housing,47.62,285720,57430,6,56519,11869,38914,104
6665,COLONIAL ROAD,11220,484443.77,Multifamily Housing,31.78,206570,43690,6,37330,7839,25702,69
6701,COLONIAL ROAD,11220,638943.73,Multifamily Housing,47.02,282120,56706,6,56382,11840,38819,104
6623,RIDGE BOULEVARD,11220,916571.85,Multifamily Housing,73.41,440460,107705,7,86230,18108,59370,158
6735,RIDGE BOULEVARD,11220,1265828.17,Multifamily Housing,70.7,424200,102218,7,83047,17440,57178,153
6802,RIDGE BOULEVARD,11220,635923.39,Multifamily Housing,52.44,314640,65241,6,61598,12936,42411,113
6801,SHORE ROAD,11220,920474.04,Multifamily Housing,83.18,478285,120471,7,98724,20732,67972,181
1338,BROADWAY,11221,101170.13,House of Worship,128.7,740025,208808,7,154326,32408,106254,284
761,BUSHWICK AVENUE,11221,1060114.83,Multifamily Housing,41.8,250800,50411,6,47566,9989,32749,87
1041,BUSHWICK AVENUE,11221,612157.56,Multifamily Housing,32.81,213265,45106,6,38540,8093,26535,71
229,EVERGREEN AVENUE,11221,2517789.26,Senior Care Facility,42.86,257160,51689,6,48772,10242,33580,90
588,GATES AVENUE,11221,2171939.09,Multifamily Housing,93.89,539868,141255,7,107989,22678,74351,198
969,GATES AVENUE,11221,2376098.17,Multifamily Housing,96.19,553093,145719,7,116520,24469,80224,214
1103,GATES AVENUE,11221,866637.15,Multifamily Housing,69.92,419520,100638,7,82986,17427,57137,152
1255,GATES AVENUE,11221,832002.53,Multifamily Housing,51.32,307920,62973,6,60910,12791,41937,112
1349,GATES AVENUE,11221,565838.44,Multifamily Housing,45.04,270240,54318,6,53457,11226,36805,98
43,GOODWIN PLACE,11221,593528.5,Multifamily Housing,56.49,338940,73442,6,69811,14660,48066,128
146,MALCOLM X BOULEVARD,11221,1387964.26,Multifamily Housing,75.61,453660,112160,7,89740,18845,61786,165
281,MARCUS GARVEY BLVD,11221,2171939.09,Multifamily Housing,143.98,827885,238461,8,167363,35146,115230,307
510,QUINCY STREET,11221,2287097.55,Multifamily Housing,240.83,1324565,406091,8,285835,60025,196799,525
625,QUINCY STREET,11221,690487.8,Multifamily Housing,63.46,380760,87557,6,77649,16306,53461,143
383,THROOP AVENUE,11221,736366,Multifamily Housing,94.98,546135,143371,7,111567,23429,76815,205
349,WILSON AVENUE,11221,3528145.76,Multifamily Housing,190.91,1097733,329535,8,228922,48074,157614,421
100,APOLLO STREET,11222,827527.15,Warehouse (Unrefrigerated),655.74,3606570,1243644,25,818400,60000,563472,1503
49,ASH STREET,11222,103507.03,Warehouse (Unrefrigerated),329.2,1810600,570128,13,394748,60000,271786,725
42,BRIDGEWATER STREET,11222,628824.51,Warehouse (Unrefrigerated),460.09,2530495,813092,17,557329,60000,383724,1024
44,BRIDGEWATER STREET,11222,589339.72,Warehouse (Unrefrigerated),652.9,3590950,1237357,25,814855,60000,561032,1497
80,DUPONT STREET,11222,664627.58,Multifamily Housing,72.94,437640,106754,7,87463,18367,60219,161
180,FRANKLIN STREET,11222,913286.97,Multifamily Housing,29.62,192530,40720,7,33343,7002,22957,61
230,FRANKLIN STREET,11222,573532.57,Multifamily Housing,343.84,1891120,597303,13,408095,60000,280976,750
110,GREEN STREET,11222,1761493.47,Multifamily Housing,76.9,461400,114773,7,90330,18969,62193,166
37,GREENPOINT AVENUE,11222,760550.71,Other,44.09,264540,53173,6,51250,10763,35286,94
61,GREENPOINT AVENUE,11222,881055.38,Other,137.09,788268,225090,8,155999,32760,107406,287
236,GREENPOINT AVENUE,11222,1458688.56,Warehouse (Unrefrigerated),641.01,3525555,1211036,8,760799,159768,523814,1398
425,GREENPOINT AVENUE,11222,99252.11,Warehouse (Unrefrigerated),109.05,627038,170675,8,120089,25219,82682,221
415,LEONARD STREET,11222,692626.29,Multifamily Housing,23.09,150085,31743,7,26557,5577,18285,49
927,MEEKER AVENUE,11222,2963145.08,Warehouse (Unrefrigerated),1548.11,7740550,2907571,25+,1894242,60000,1304195,3480
488,MORGAN AVENUE,11222,1286904.36,Other,48.9,293400,58973,6,55645,11685,38312,102
231,NORMAN AVENUE,11222,483760.34,Office,48.65,291900,58672,6,57146,12001,39345,105
295,NORMAN AVENUE,11222,82386.75,Office,363.05,1996775,632962,14,439780,60000,302791,808
306,NORTH HENRY STREET,11222,90565.9,Warehouse (Unrefrigerated),286.84,1577620,491497,9,350973,60000,241646,645
367,AVENUE S,11223,1178370.79,Multifamily Housing,80,480000,121050,7,92992,19528,64026,171
388,AVENUE S,11223,585459.58,Multifamily Housing,31.43,204295,43208,6,36534,7672,25154,67
225,AVENUE T,11223,1760677.76,Multifamily Housing,54.08,324480,68562,6,63525,13340,43737,117
602,AVENUE T,11223,833479.63,Multifamily Housing,61.23,367380,83041,6,73422,15419,50551,135
380,AVENUE U,11223,626906.49,Multifamily Housing,29.13,189345,40046,7,31722,6662,21841,58
735,AVENUE W,11223,949751.42,Multifamily Housing,66.48,398880,93672,7,77277,16228,53205,142
388,AVENUE X,11223,816305.62,Multifamily Housing,52.53,315180,65423,6,61704,12958,42483,113
444,AVENUE X,11223,1409040.46,Multifamily Housing,36.08,234520,49601,7,41498,8715,28572,76
557,AVENUE Z,11223,1301939.89,Multifamily Housing,84.73,487198,123479,7,102637,21554,70666,189
621,AVENUE Z,11223,434663.4,Multifamily Housing,38.32,249080,52680,6,45481,9551,31314,84
675,AVENUE Z,11223,405981.26,Multifamily Housing,38.66,251290,53148,6,46358,9735,31917,85
2361,CONEY ISLAND AVENUE,11223,245330.41,Multifamily Housing,57.52,345120,75528,6,65454,13745,45065,120
2375,EAST 3 STREET,11223,1409040.46,Multifamily Housing,75.86,455160,112667,7,89108,18713,61351,164
2400,EAST 3 STREET,11223,1770510.38,Multifamily Housing,115.65,664988,183483,7,137262,28825,94506,252
2411,EAST 3 STREET,11223,1409040.46,Multifamily Housing,46.5,279000,56079,6,55190,11590,37998,101
2250,EAST 4 STREET,11223,1289064.89,Multifamily Housing,94.29,542168,142032,7,113064,23743,77845,208
1890,EAST 5 STREET,11223,1165076.92,Multifamily Housing,70.09,420540,100982,7,83188,17470,57275,153
2001,EAST 9 STREET,11223,675033.4,Multifamily Housing,45.38,272280,54728,6,53305,11194,36701,98
815,GRAVESEND NECK ROAD,11223,1219464.96,Multifamily Housing,82.67,475353,119482,7,94073,19755,64770,173
9,MURDOCK COURT,11223,1266687.97,Multifamily Housing,118.14,679305,188315,7,140218,29446,96540,258
9,NIXON COURT,11223,419627.87,Multifamily Housing,76.04,456240,113031,7,89320,18757,61497,164
1628,OCEAN PARKWAY,11223,1309788.34,Multifamily Housing,88.61,509508,131009,7,105169,22086,72409,193
1648,OCEAN PARKWAY,11223,902197.71,Multifamily Housing,59.24,355440,79011,6,69586,14613,47910,128
1750,OCEAN PARKWAY,11223,967123.85,Multifamily Housing,57.95,347700,76399,6,68779,14444,47355,126
1755,OCEAN PARKWAY,11223,1208022.96,Multifamily Housing,65.27,391620,91222,6,76669,16100,52787,141
1777,OCEAN PARKWAY,11223,790864.27,Multifamily Housing,47.71,286260,57538,6,56042,11769,38585,103
1800,OCEAN PARKWAY,11223,1355005.15,Multifamily Housing,56.23,337380,72916,6,66050,13871,45476,121
1802,OCEAN PARKWAY,11223,1098563.45,Multifamily Housing,75.18,451080,111290,7,89229,18738,61435,164
1811,OCEAN PARKWAY,11223,994505.26,Multifamily Housing,57.69,346140,75872,6,67059,14082,46171,123
1850,OCEAN PARKWAY,11223,731890.62,Multifamily Housing,52.53,315180,65423,6,61061,12823,42041,112
1860,OCEAN PARKWAY,11223,549810.84,Multifamily Housing,41.76,250560,50363,6,48542,10194,33421,89
1901,OCEAN PARKWAY,11223,2032529.78,Other,79.21,475260,119450,7,92074,19336,63393,169
2245,OCEAN PARKWAY,11223,736476.23,Multifamily Housing,52.81,316860,65990,6,59448,12484,40930,109
2265,OCEAN PARKWAY,11223,226480.88,Multifamily Housing,47.71,286260,57538,6,54875,11524,37781,101
2310,OCEAN PARKWAY,11223,618639.15,Multifamily Housing,45.47,272820,54837,6,52298,10983,36008,96
2373,OCEAN PARKWAY,11223,696682.79,Multifamily Housing,46.76,280560,56393,6,54926,11534,37817,101
206,QUENTIN ROAD,11223,477785.81,Multifamily Housing,23.77,154505,32678,7,27340,5741,18823,50
254,QUENTIN ROAD,11223,464712.4,Office,32.46,210990,44624,6,38129,8007,26252,70
2775,SHORE PARKWAY,11223,869018.14,Multifamily Housing,82.15,472363,118473,7,97502,20475,67131,179
